dataset,split_id,model_id,threat_id,hardware_id,n_runs,clean_macro_f1,clean_macro_f1_std,clean_macro_f1_ci_low,clean_macro_f1_ci_high,clean_bal_acc,clean_bal_acc_std,clean_bal_acc_ci_low,clean_bal_acc_ci_high,robust_utility,robust_utility_std,robust_utility_ci_low,robust_utility_ci_high,asr,asr_std,asr_ci_low,asr_ci_high,validity_rate,validity_rate_std,validity_rate_ci_low,validity_rate_ci_high,valid_count,valid_count_std,valid_count_ci_low,valid_count_ci_high,invalid_count,invalid_count_std,invalid_count_ci_low,invalid_count_ci_high,budget_pass_rate,budget_pass_rate_std,budget_pass_rate_ci_low,budget_pass_rate_ci_high,bounds_pass_rate,bounds_pass_rate_std,bounds_pass_rate_ci_low,bounds_pass_rate_ci_high,immutable_pass_rate,immutable_pass_rate_std,immutable_pass_rate_ci_low,immutable_pass_rate_ci_high,relation_pass_rate,relation_pass_rate_std,relation_pass_rate_ci_low,relation_pass_rate_ci_high,p95_latency_ms,p95_latency_ms_std,p95_latency_ms_ci_low,p95_latency_ms_ci_high,throughput_fps,throughput_fps_std,throughput_fps_ci_low,throughput_fps_ci_high,peak_mem_mb,peak_mem_mb_std,peak_mem_mb_ci_low,peak_mem_mb_ci_high,energy_per_flow_j,energy_per_flow_j_std,energy_per_flow_j_ci_low,energy_per_flow_j_ci_high,service_cost,service_cost_std,service_cost_ci_low,service_cost_ci_high,raise_score,raise_score_std,raise_score_ci_low,raise_score_ci_high,thread_count,thread_count_std,thread_count_ci_low,thread_count_ci_high,batch_size,batch_size_std,batch_size_ci_low,batch_size_ci_high,shift_utility_drop,shift_utility_drop_std,shift_utility_drop_ci_low,shift_utility_drop_ci_high
CICIDS2017,cicids2017_friday_holdout_sample,random_forest,a1_constrained_score_search,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5669050771325589,0.09185192994612781,0.48639331071671543,0.6474168435484023,0.6022665017061234,0.05745000046626523,0.5519093560169377,0.6526236473953091,0.5088526896732873,0.08806962445171838,0.4316562601987347,0.58604911914784,0.9054969841605944,0.13073462573806374,0.7909030321765792,1.0200909361446096,0.9935377777777779,0.0054531087520540145,0.9887579172093275,0.9983176383462282,89418.4,490.77978768486383,88988.21254883945,89848.58745116054,581.6,490.7797876848638,151.41254883946237,1011.7874511605377,1.0,0.0,1.0,1.0,0.9935377777777779,0.0054531087520540145,0.9887579172093275,0.9983176383462282,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00322107890739178,0.00010439308848847603,0.0031295743308331577,0.003312583483950402,310717.31346809276,10122.164850829442,301844.8447832146,319589.7821529709,29.88197841644287,0.0013158280729746994,29.880825042283863,29.883131790601876,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.950847218567911,1.1498226087595744,6.94298326458891,8.958711172546911,0.3732740198442387,0.10117505793698935,0.28459017143180027,0.4619578682566771,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CICIDS2017,cicids2017_friday_holdout_sample,random_forest,a4_split_shift,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5669050771325589,0.09185192994612781,0.48639331071671543,0.6474168435484023,0.6022665017061234,0.05745000046626523,0.5519093560169377,0.6526236473953091,0.5845857894193411,0.0746403336426029,0.5191606523431963,0.650010926495486,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,90000.0,0.0,90000.0,90000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00322107890739178,0.00010439308848847603,0.0031295743308331577,0.003312583483950402,310717.31346809276,10122.164850829442,301844.8447832146,319589.7821529709,29.88197841644287,0.0013158280729746994,29.880825042283863,29.883131790601876,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.950847218567911,1.1498226087595744,6.94298326458891,8.958711172546911,0.42250053467917353,0.09763242815969982,0.33692193817917976,0.5080791311791673,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,extra_trees,a0_clean,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5930278291872162,0.11696146519344466,0.4905065847143732,0.6955490736600591,0.595872113201896,0.09762929347100414,0.5102962643776909,0.6814479620261011,0.5944499711945559,0.10724478720405513,0.5004457705016153,0.6884541718874965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.01202766377094662,0.0003217458271525281,0.01174564111887856,0.01230968642301468,83188.72201959303,2199.2938338764966,81260.95597769579,85116.48806149026,1.6718490600585938,0.00015962781778612898,1.6717091401071393,1.6719889800100483,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.24229809957408,1.9664152132392816,5.518659168767312,8.96593703038085,0.44888151834811607,0.14655244464110992,0.32042263678148786,0.5773403999147443,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,extra_trees,a1_constrained_feature,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5930278291872162,0.11696146519344466,0.4905065847143732,0.6955490736600591,0.595872113201896,0.09762929347100414,0.5102962643776909,0.6814479620261011,0.6047413090830039,0.11343665434751424,0.5053096975406179,0.7041729206253899,0.6945360715418303,0.20938584845327324,0.511001283199979,0.8780708598836816,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,4989.8,2.7748873851023217,4987.367703965386,4992.232296034615,10.2,2.7748873851023212,7.767703965385792,12.632296034614207,1.0,0.0,1.0,1.0,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.01202766377094662,0.0003217458271525281,0.01174564111887856,0.01230968642301468,83188.72201959303,2199.2938338764966,81260.95597769579,85116.48806149026,1.6718490600585938,0.00015962781778612898,1.6717091401071393,1.6719889800100483,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.24229809957408,1.9664152132392816,5.518659168767312,8.96593703038085,0.4555708879756072,0.14622617427197482,0.32739799499695554,0.5837437809542588,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,extra_trees,a1_constrained_score_search,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5930278291872162,0.11696146519344466,0.4905065847143732,0.6955490736600591,0.595872113201896,0.09762929347100414,0.5102962643776909,0.6814479620261011,0.5326200304950082,0.1048857118393091,0.44068365053087755,0.6245564104591388,0.822978479699888,0.18374228603567339,0.6619212648684334,0.9840356945313427,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,4989.8,2.7748873851023217,4987.367703965386,4992.232296034615,10.2,2.7748873851023212,7.767703965385792,12.632296034614207,1.0,0.0,1.0,1.0,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.01202766377094662,0.0003217458271525281,0.01174564111887856,0.01230968642301468,83188.72201959303,2199.2938338764966,81260.95597769579,85116.48806149026,1.6718490600585938,0.00015962781778612898,1.6717091401071393,1.6719889800100483,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.24229809957408,1.9664152132392816,5.518659168767312,8.96593703038085,0.4086920568934099,0.14388759049223435,0.28256902297736886,0.534815090809451,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,extra_trees,a4_split_shift,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.5930278291872162,0.11696146519344466,0.4905065847143732,0.6955490736600591,0.595872113201896,0.09762929347100414,0.5102962643776909,0.6814479620261011,0.5944499711945559,0.10724478720405513,0.5004457705016153,0.6884541718874965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.01202766377094662,0.0003217458271525281,0.01174564111887856,0.01230968642301468,83188.72201959303,2199.2938338764966,81260.95597769579,85116.48806149026,1.6718490600585938,0.00015962781778612898,1.6717091401071393,1.6719889800100483,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,7.24229809957408,1.9664152132392816,5.518659168767312,8.96593703038085,0.44888151834811607,0.14655244464110992,0.32042263678148786,0.5773403999147443,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,logistic_regression,a0_clean,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.6476388700654848,0.01053413277520961,0.6384052955734889,0.6568724445574807,0.6498227797961494,0.00990974773720898,0.641136502920682,0.6585090566716169,0.6487308249308171,0.010191903622148193,0.6397972275176712,0.657664422343963,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00133311865862918,0.000550270900890586,0.0008507849475800711,0.0018154523696782888,848953.6397791887,326450.6023747037,562807.0704025967,1135100.2091557807,0.1158702850341796,0.00026437806116410574,0.11563854744610276,0.11610202262225643,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,5.195867009311426,0.13176127351821013,5.080373160871071,5.311360857751781,0.5442511098548485,0.012292332185194718,0.5334764056305518,0.5550258140791452,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,logistic_regression,a1_constrained_feature,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.6476388700654848,0.01053413277520961,0.6384052955734889,0.6568724445574807,0.6498227797961494,0.00990974773720898,0.641136502920682,0.6585090566716169,0.6332380188988692,0.017856329941071693,0.6175862556087239,0.6488897821890145,0.5326839908859253,0.03324215815931795,0.503545954543616,0.5618220272282347,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,4989.8,2.7748873851023217,4987.367703965386,4992.232296034615,10.2,2.7748873851023212,7.767703965385792,12.632296034614207,1.0,0.0,1.0,1.0,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00133311865862918,0.000550270900890586,0.0008507849475800711,0.0018154523696782888,848953.6397791887,326450.6023747037,562807.0704025967,1135100.2091557807,0.1158702850341796,0.00026437806116410574,0.11563854744610276,0.11610202262225643,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,5.195867009311426,0.13176127351821013,5.080373160871071,5.311360857751781,0.5341807859340824,0.017248892519923523,0.5190614650193168,0.5493001068488479,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,logistic_regression,a1_constrained_score_search,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.6476388700654848,0.01053413277520961,0.6384052955734889,0.6568724445574807,0.6498227797961494,0.00990974773720898,0.641136502920682,0.6585090566716169,0.5672112727114063,0.04969126898902871,0.5236549550151096,0.6107675904077029,0.6657573355687189,0.10096140301088427,0.5772607639561719,0.7542539071812658,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,4989.8,2.7748873851023217,4987.367703965386,4992.232296034615,10.2,2.7748873851023212,7.767703965385792,12.632296034614207,1.0,0.0,1.0,1.0,0.99796,0.0005549774770204733,0.9974735407930772,0.9984464592069228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00133311865862918,0.000550270900890586,0.0008507849475800711,0.0018154523696782888,848953.6397791887,326450.6023747037,562807.0704025967,1135100.2091557807,0.1158702850341796,0.00026437806116410574,0.11563854744610276,0.11610202262225643,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,5.195867009311426,0.13176127351821013,5.080373160871071,5.311360857751781,0.4912634009122314,0.03646711725702402,0.45929856328520813,0.5232282385392547,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,logistic_regression,a4_split_shift,jetson_orin_nx_super_ina3221_20260608t140153z,5,0.6476388700654848,0.01053413277520961,0.6384052955734889,0.6568724445574807,0.6498227797961494,0.00990974773720898,0.641136502920682,0.6585090566716169,0.6487308249308171,0.010191903622148193,0.6397972275176712,0.657664422343963,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00133311865862918,0.000550270900890586,0.0008507849475800711,0.0018154523696782888,848953.6397791887,326450.6023747037,562807.0704025967,1135100.2091557807,0.1158702850341796,0.00026437806116410574,0.11563854744610276,0.11610202262225643,7.885391547583102e-05,0.0,7.885391547583102e-05,7.885391547583102e-05,5.195867009311426,0.13176127351821013,5.080373160871071,5.311360857751781,0.5442511098548485,0.012292332185194718,0.5334764056305518,0.5550258140791452,8.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
