event_id,stage,dataset,split_id,seed,model_id,threat_id,start_iso,end_iso,elapsed_s,rows,output_path,detail
63,dataset_load,UNSW-NB15,unsw_nb15_official_full,1,,,2026-06-12T10:12:43.628204+00:00,2026-06-12T10:12:43.882643+00:00,0.2544393539428711,257673,,
64,preprocess_manifest,UNSW-NB15,unsw_nb15_official_full,1,,,2026-06-12T10:12:43.882786+00:00,2026-06-12T10:12:49.146737+00:00,5.263951301574707,257673,,
65,split_construction,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,,2026-06-12T10:12:49.146899+00:00,2026-06-12T10:12:49.331638+00:00,0.1847391128540039,257673,,
66,preprocessing,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,,2026-06-12T10:12:49.331807+00:00,2026-06-12T10:12:55.386226+00:00,6.0544188022613525,257673,,
67,model_training,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,,2026-06-12T10:12:55.386408+00:00,2026-06-12T10:13:15.244223+00:00,19.85781455039978,257673,,
68,clean_profile,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,,2026-06-12T10:13:15.244316+00:00,2026-06-12T10:13:17.616280+00:00,2.371964454650879,257673,,
69,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a0_clean,2026-06-12T10:13:17.628532+00:00,2026-06-12T10:13:18.446248+00:00,0.8177151679992676,82332,,
70,result_writing,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a0_clean,2026-06-12T10:13:18.446419+00:00,2026-06-12T10:13:18.449923+00:00,0.0035042762756347656,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_extra_trees_a0_clean_1.csv,
71,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a1_constrained_feature,2026-06-12T10:13:18.449977+00:00,2026-06-12T10:13:19.586601+00:00,1.136624813079834,82332,,
72,result_writing,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a1_constrained_feature,2026-06-12T10:13:19.586833+00:00,2026-06-12T10:13:19.590335+00:00,0.00350189208984375,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_extra_trees_a1_constrained_feature_1.csv,
73,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a1_constrained_score_search,2026-06-12T10:13:19.590385+00:00,2026-06-12T10:13:23.882212+00:00,4.291826963424683,82332,,
74,result_writing,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a1_constrained_score_search,2026-06-12T10:13:23.882442+00:00,2026-06-12T10:13:23.885993+00:00,0.003551006317138672,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_extra_trees_a1_constrained_score_search_1.csv,
75,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a4_split_shift,2026-06-12T10:13:23.886048+00:00,2026-06-12T10:13:24.700662+00:00,0.8146138191223145,82332,,
76,result_writing,UNSW-NB15,unsw_nb15_official_full,1,extra_trees,a4_split_shift,2026-06-12T10:13:24.700837+00:00,2026-06-12T10:13:24.704245+00:00,0.003407716751098633,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_extra_trees_a4_split_shift_1.csv,
77,split_construction,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,,2026-06-12T10:13:24.704338+00:00,2026-06-12T10:13:24.888278+00:00,0.18394017219543457,257673,,
78,preprocessing,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,,2026-06-12T10:13:24.888420+00:00,2026-06-12T10:13:31.003015+00:00,6.114595651626587,257673,,
79,model_training,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,,2026-06-12T10:13:31.003188+00:00,2026-06-12T10:13:37.895151+00:00,6.891962289810181,257673,,
80,clean_profile,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,,2026-06-12T10:13:37.895250+00:00,2026-06-12T10:13:38.210688+00:00,0.31543850898742676,257673,,
81,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a0_clean,2026-06-12T10:13:38.230083+00:00,2026-06-12T10:13:38.337287+00:00,0.10720491409301758,82332,,
82,result_writing,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a0_clean,2026-06-12T10:13:38.337453+00:00,2026-06-12T10:13:38.340949+00:00,0.0034956932067871094,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_hist_gradient_boosting_a0_clean_1.csv,
83,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a1_constrained_feature,2026-06-12T10:13:38.340996+00:00,2026-06-12T10:13:38.805653+00:00,0.4646575450897217,82332,,
84,result_writing,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a1_constrained_feature,2026-06-12T10:13:38.805859+00:00,2026-06-12T10:13:38.809416+00:00,0.003556966781616211,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_hist_gradient_boosting_a1_constrained_feature_1.csv,
85,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a1_constrained_score_search,2026-06-12T10:13:38.809458+00:00,2026-06-12T10:13:40.556635+00:00,1.7471766471862793,82332,,
86,result_writing,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a1_constrained_score_search,2026-06-12T10:13:40.556856+00:00,2026-06-12T10:13:40.560391+00:00,0.003535032272338867,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_hist_gradient_boosting_a1_constrained_score_search_1.csv,
87,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a4_split_shift,2026-06-12T10:13:40.560434+00:00,2026-06-12T10:13:40.681890+00:00,0.12145614624023438,82332,,
88,result_writing,UNSW-NB15,unsw_nb15_official_full,1,hist_gradient_boosting,a4_split_shift,2026-06-12T10:13:40.682052+00:00,2026-06-12T10:13:40.685441+00:00,0.003388643264770508,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_hist_gradient_boosting_a4_split_shift_1.csv,
89,split_construction,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,,2026-06-12T10:13:40.685526+00:00,2026-06-12T10:13:40.863492+00:00,0.17796635627746582,257673,,
90,preprocessing,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,,2026-06-12T10:13:40.863616+00:00,2026-06-12T10:13:46.721647+00:00,5.858031272888184,257673,,
91,model_training,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,,2026-06-12T10:13:46.721783+00:00,2026-06-12T10:14:05.253114+00:00,18.531331777572632,257673,,
92,clean_profile,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,,2026-06-12T10:14:05.253203+00:00,2026-06-12T10:14:05.338870+00:00,0.08566689491271973,257673,,
93,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a0_clean,2026-06-12T10:14:05.348074+00:00,2026-06-12T10:14:05.387142+00:00,0.03906750679016113,82332,,
94,result_writing,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a0_clean,2026-06-12T10:14:05.387314+00:00,2026-06-12T10:14:05.390745+00:00,0.003431081771850586,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_logistic_regression_a0_clean_1.csv,
95,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a1_constrained_feature,2026-06-12T10:14:05.390793+00:00,2026-06-12T10:14:05.765064+00:00,0.3742706775665283,82332,,
96,result_writing,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a1_constrained_feature,2026-06-12T10:14:05.765290+00:00,2026-06-12T10:14:05.768804+00:00,0.003513813018798828,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_logistic_regression_a1_constrained_feature_1.csv,
97,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a1_constrained_score_search,2026-06-12T10:14:05.768843+00:00,2026-06-12T10:14:06.939193+00:00,1.1703498363494873,82332,,
98,result_writing,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a1_constrained_score_search,2026-06-12T10:14:06.939411+00:00,2026-06-12T10:14:06.942875+00:00,0.0034639835357666016,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_logistic_regression_a1_constrained_score_search_1.csv,
99,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a4_split_shift,2026-06-12T10:14:06.942918+00:00,2026-06-12T10:14:06.978621+00:00,0.035703182220458984,82332,,
100,result_writing,UNSW-NB15,unsw_nb15_official_full,1,logistic_regression,a4_split_shift,2026-06-12T10:14:06.978783+00:00,2026-06-12T10:14:06.982147+00:00,0.003364086151123047,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_logistic_regression_a4_split_shift_1.csv,
101,split_construction,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,,2026-06-12T10:14:06.982234+00:00,2026-06-12T10:14:07.161406+00:00,0.17917180061340332,257673,,
102,preprocessing,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,,2026-06-12T10:14:07.161526+00:00,2026-06-12T10:14:13.036221+00:00,5.874695062637329,257673,,
103,model_training,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,,2026-06-12T10:14:13.036393+00:00,2026-06-12T10:14:31.864692+00:00,18.828299283981323,257673,,
104,clean_profile,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,,2026-06-12T10:14:31.864779+00:00,2026-06-12T10:14:32.063074+00:00,0.19829487800598145,257673,,
105,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,a0_clean,2026-06-12T10:14:32.073574+00:00,2026-06-12T10:14:32.152564+00:00,0.07898950576782227,82332,,
106,result_writing,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,a0_clean,2026-06-12T10:14:32.152742+00:00,2026-06-12T10:14:32.156288+00:00,0.003545999526977539,1,results/raw/tier_e_core4_hgb_mlp_timed_expanded/UNSW-NB15_unsw_nb15_official_full_mlp_sklearn_a0_clean_1.csv,
107,threat_evaluation,UNSW-NB15,unsw_nb15_official_full,1,mlp_sklearn,a1_constrained_feature,2026-06-12T10:14:32.156341+00:00,2026-06-12T10:14:32.649822+00:00,0.4934806823730469,82332,,
