stage,event_count,elapsed_s_total,elapsed_s_mean,elapsed_s_max
clean_profile,100,53.04109716415405,0.5304109716415405,2.471120595932007
dataset_load,20,15.785234451293945,0.7892617225646973,1.3400766849517822
model_training,100,1165.1675930023193,11.651675930023194,24.665817737579346
preprocess_manifest,20,97.97765588760376,4.898882794380188,5.265566110610962
preprocessing,100,536.351717710495,5.36351717710495,6.114595651626587
result_writing,400,1.6053481101989746,0.004013370275497436,0.0398707389831543
split_construction,100,16.756367683410645,0.16756367683410645,0.2308645248413086
threat_evaluation,400,224.41045141220093,0.5610261285305023,4.42558217048645
