event_id,stage,dataset,split_id,seed,model_id,threat_id,start_iso,end_iso,elapsed_s,rows,output_path,detail
27,split_construction,CICIDS2017,cicids2017_random_control_sample,0,random_forest,,2026-06-12T11:16:15.962110+00:00,2026-06-12T11:16:16.324737+00:00,0.3626270294189453,240000,,
28,preprocessing,CICIDS2017,cicids2017_random_control_sample,0,random_forest,,2026-06-12T11:16:16.324852+00:00,2026-06-12T11:16:19.045698+00:00,2.720846176147461,240000,,
29,model_training,CICIDS2017,cicids2017_random_control_sample,0,random_forest,,2026-06-12T11:16:19.045893+00:00,2026-06-12T11:16:40.164696+00:00,21.11880350112915,240000,,
30,clean_profile,CICIDS2017,cicids2017_random_control_sample,0,random_forest,,2026-06-12T11:16:40.164781+00:00,2026-06-12T11:16:41.198044+00:00,1.0332624912261963,240000,,
31,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,0,random_forest,a0_clean,2026-06-12T11:16:41.201680+00:00,2026-06-12T11:16:41.531302+00:00,0.329622745513916,72000,,
32,result_writing,CICIDS2017,cicids2017_random_control_sample,0,random_forest,a0_clean,2026-06-12T11:16:41.531487+00:00,2026-06-12T11:16:41.534961+00:00,0.0034737586975097656,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_random_forest_a0_clean_0.csv,
33,dataset_load,CICIDS2017,cicids2017_random_control_sample,1,,,2026-06-12T11:16:41.535012+00:00,2026-06-12T11:16:47.472135+00:00,5.937123775482178,240000,,
34,preprocess_manifest,CICIDS2017,cicids2017_random_control_sample,1,,,2026-06-12T11:16:47.472270+00:00,2026-06-12T11:16:50.104842+00:00,2.632572889328003,240000,,
35,split_construction,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,,2026-06-12T11:16:50.105007+00:00,2026-06-12T11:16:50.463267+00:00,0.358259916305542,240000,,
36,preprocessing,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,,2026-06-12T11:16:50.463383+00:00,2026-06-12T11:16:53.027048+00:00,2.5636653900146484,240000,,
37,model_training,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,,2026-06-12T11:16:53.027239+00:00,2026-06-12T11:17:06.725322+00:00,13.69808316230774,240000,,
38,clean_profile,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,,2026-06-12T11:17:06.725414+00:00,2026-06-12T11:17:08.081240+00:00,1.3558266162872314,240000,,
39,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,a0_clean,2026-06-12T11:17:08.084861+00:00,2026-06-12T11:17:08.542873+00:00,0.4580113887786865,72000,,
40,result_writing,CICIDS2017,cicids2017_random_control_sample,1,extra_trees,a0_clean,2026-06-12T11:17:08.543064+00:00,2026-06-12T11:17:08.546608+00:00,0.0035445690155029297,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_extra_trees_a0_clean_1.csv,
41,split_construction,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,,2026-06-12T11:17:08.546696+00:00,2026-06-12T11:17:08.905572+00:00,0.3588752746582031,240000,,
42,preprocessing,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,,2026-06-12T11:17:08.905688+00:00,2026-06-12T11:17:11.514265+00:00,2.608576774597168,240000,,
43,model_training,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,,2026-06-12T11:17:11.514430+00:00,2026-06-12T11:17:15.051385+00:00,3.5369553565979004,240000,,
44,clean_profile,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,,2026-06-12T11:17:15.051480+00:00,2026-06-12T11:17:15.289831+00:00,0.23835062980651855,240000,,
45,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,a0_clean,2026-06-12T11:17:15.292936+00:00,2026-06-12T11:17:15.378458+00:00,0.08552145957946777,72000,,
46,result_writing,CICIDS2017,cicids2017_random_control_sample,1,hist_gradient_boosting,a0_clean,2026-06-12T11:17:15.378647+00:00,2026-06-12T11:17:15.382113+00:00,0.0034661293029785156,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_hist_gradient_boosting_a0_clean_1.csv,
47,split_construction,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,,2026-06-12T11:17:15.382190+00:00,2026-06-12T11:17:15.739383+00:00,0.3571932315826416,240000,,
48,preprocessing,CICIDS2017,cicids2017_random_control_sample,1,logistic_regression,,2026-06-12T11:17:15.739506+00:00,2026-06-12T11:17:18.337246+00:00,2.5977392196655273,240000,,
