stage,event_count,elapsed_s_total,elapsed_s_mean,elapsed_s_max
clean_profile,50,4.078705072402954,0.08157410144805909,0.19491267204284668
dataset_load,10,438.7571802139282,43.87571802139282,44.10108160972595
model_training,50,174.6637578010559,3.4932751560211184,14.986675024032593
preprocess_manifest,10,22.15396499633789,2.215396499633789,2.221752166748047
preprocessing,50,114.12289428710938,2.2824578857421876,2.3671445846557617
result_writing,200,0.7066624164581299,0.0035333120822906494,0.03947734832763672
split_construction,50,2.8490421772003174,0.05698084354400635,0.058022499084472656
threat_evaluation,200,23.362826585769653,0.11681413292884826,0.3829379081726074
